Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=64, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 81/200] [Batch 73/91] [D loss: 0.481630] [G loss: 1.847960]
[Epoch 81/200] [Batch 74/91] [D loss: 0.503932] [G loss: 1.128336]
[Epoch 81/200] [Batch 75/91] [D loss: 0.451337] [G loss: 1.116087]
[Epoch 81/200] [Batch 76/91] [D loss: 0.458860] [G loss: 1.470742]
[Epoch 81/200] [Batch 77/91] [D loss: 0.424749] [G loss: 1.254840]
[Epoch 81/200] [Batch 78/91] [D loss: 0.494905] [G loss: 1.141055]
[Epoch 81/200] [Batch 79/91] [D loss: 0.456523] [G loss: 1.558846]
[Epoch 81/200] [Batch 80/91] [D loss: 0.404740] [G loss: 1.313482]
[Epoch 81/200] [Batch 81/91] [D loss: 0.484249] [G loss: 1.134136]
[Epoch 81/200] [Batch 82/91] [D loss: 0.406286] [G loss: 1.367877]
[Epoch 81/200] [Batch 83/91] [D loss: 0.464966] [G loss: 1.596168]
[Epoch 81/200] [Batch 84/91] [D loss: 0.413876] [G loss: 1.352630]
[Epoch 81/200] [Batch 85/91] [D loss: 0.401928] [G loss: 1.696887]
[Epoch 81/200] [Batch 86/91] [D loss: 0.422389] [G loss: 1.078134]
[Epoch 81/200] [Batch 87/91] [D loss: 0.435561] [G loss: 1.706258]
[Epoch 81/200] [Batch 88/91] [D loss: 0.392635] [G loss: 1.359493]
[Epoch 81/200] [Batch 89/91] [D loss: 0.412298] [G loss: 1.292913]
[Epoch 81/200] [Batch 90/91] [D loss: 0.507549] [G loss: 1.617039]
[Epoch 82/200] [Batch 0/91] [D loss: 0.431135] [G loss: 1.044106]
[Epoch 82/200] [Batch 1/91] [D loss: 0.473356] [G loss: 1.591462]
[Epoch 82/200] [Batch 2/91] [D loss: 0.472654] [G loss: 0.945698]
[Epoch 82/200] [Batch 3/91] [D loss: 0.504830] [G loss: 1.796983]
[Epoch 82/200] [Batch 4/91] [D loss: 0.473626] [G loss: 0.995665]
[Epoch 82/200] [Batch 5/91] [D loss: 0.386057] [G loss: 1.930035]
[Epoch 82/200] [Batch 6/91] [D loss: 0.467384] [G loss: 1.499221]
[Epoch 82/200] [Batch 7/91] [D loss: 0.479454] [G loss: 0.884322]
[Epoch 82/200] [Batch 8/91] [D loss: 0.481067] [G loss: 1.918081]
[Epoch 82/200] [Batch 9/91] [D loss: 0.382761] [G loss: 1.324585]
[Epoch 82/200] [Batch 10/91] [D loss: 0.470229] [G loss: 1.379001]
[Epoch 82/200] [Batch 11/91] [D loss: 0.414954] [G loss: 1.621251]
[Epoch 82/200] [Batch 12/91] [D loss: 0.457412] [G loss: 1.420189]
[Epoch 82/200] [Batch 13/91] [D loss: 0.387625] [G loss: 1.263503]
[Epoch 82/200] [Batch 14/91] [D loss: 0.376632] [G loss: 1.740092]
[Epoch 82/200] [Batch 15/91] [D loss: 0.469278] [G loss: 1.105957]
[Epoch 82/200] [Batch 16/91] [D loss: 0.472514] [G loss: 1.813516]
[Epoch 82/200] [Batch 17/91] [D loss: 0.419703] [G loss: 1.292444]
[Epoch 82/200] [Batch 18/91] [D loss: 0.366805] [G loss: 1.239467]
[Epoch 82/200] [Batch 19/91] [D loss: 0.517112] [G loss: 1.828061]
[Epoch 82/200] [Batch 20/91] [D loss: 0.631685] [G loss: 0.901601]
[Epoch 82/200] [Batch 21/91] [D loss: 0.589381] [G loss: 2.739699]
[Epoch 82/200] [Batch 22/91] [D loss: 0.440060] [G loss: 1.645244]
[Epoch 82/200] [Batch 23/91] [D loss: 0.702832] [G loss: 0.700303]
[Epoch 82/200] [Batch 24/91] [D loss: 0.534266] [G loss: 1.809217]
[Epoch 82/200] [Batch 25/91] [D loss: 0.457300] [G loss: 1.662391]
[Epoch 82/200] [Batch 26/91] [D loss: 0.371524] [G loss: 1.244852]
[Epoch 82/200] [Batch 27/91] [D loss: 0.414568] [G loss: 1.539757]
[Epoch 82/200] [Batch 28/91] [D loss: 0.439468] [G loss: 1.793793]
[Epoch 82/200] [Batch 29/91] [D loss: 0.437355] [G loss: 1.039831]
[Epoch 82/200] [Batch 30/91] [D loss: 0.375113] [G loss: 1.701684]
[Epoch 82/200] [Batch 31/91] [D loss: 0.496895] [G loss: 1.766686]
[Epoch 82/200] [Batch 32/91] [D loss: 0.716700] [G loss: 0.865905]
[Epoch 82/200] [Batch 33/91] [D loss: 0.544229] [G loss: 2.248942]
[Epoch 82/200] [Batch 34/91] [D loss: 0.474093] [G loss: 1.242698]
[Epoch 82/200] [Batch 35/91] [D loss: 0.438538] [G loss: 1.022365]
[Epoch 82/200] [Batch 36/91] [D loss: 0.466623] [G loss: 1.789371]
[Epoch 82/200] [Batch 37/91] [D loss: 0.427839] [G loss: 1.265713]
[Epoch 82/200] [Batch 38/91] [D loss: 0.396423] [G loss: 1.376107]
[Epoch 82/200] [Batch 39/91] [D loss: 0.399868] [G loss: 1.751702]
[Epoch 82/200] [Batch 40/91] [D loss: 0.416315] [G loss: 1.307676]
[Epoch 82/200] [Batch 41/91] [D loss: 0.530688] [G loss: 1.406743]
[Epoch 82/200] [Batch 42/91] [D loss: 0.373937] [G loss: 1.398826]
[Epoch 82/200] [Batch 43/91] [D loss: 0.420202] [G loss: 1.292848]
[Epoch 82/200] [Batch 44/91] [D loss: 0.426288] [G loss: 1.575760]
[Epoch 82/200] [Batch 45/91] [D loss: 0.457334] [G loss: 1.372236]
[Epoch 82/200] [Batch 46/91] [D loss: 0.436214] [G loss: 1.467060]
[Epoch 82/200] [Batch 47/91] [D loss: 0.433727] [G loss: 1.199473]
[Epoch 82/200] [Batch 48/91] [D loss: 0.468903] [G loss: 1.587417]
[Epoch 82/200] [Batch 49/91] [D loss: 0.405805] [G loss: 1.307821]
[Epoch 82/200] [Batch 50/91] [D loss: 0.466191] [G loss: 1.396077]
[Epoch 82/200] [Batch 51/91] [D loss: 0.447904] [G loss: 1.198151]
[Epoch 82/200] [Batch 52/91] [D loss: 0.499150] [G loss: 1.599956]
[Epoch 82/200] [Batch 53/91] [D loss: 0.553085] [G loss: 1.012748]
[Epoch 82/200] [Batch 54/91] [D loss: 0.722438] [G loss: 2.887494]
[Epoch 82/200] [Batch 55/91] [D loss: 0.489532] [G loss: 1.083447]
[Epoch 82/200] [Batch 56/91] [D loss: 0.537385] [G loss: 1.309642]
[Epoch 82/200] [Batch 57/91] [D loss: 0.462902] [G loss: 1.550364]
[Epoch 82/200] [Batch 58/91] [D loss: 0.459423] [G loss: 0.992429]
[Epoch 82/200] [Batch 59/91] [D loss: 0.407034] [G loss: 1.724224]
[Epoch 82/200] [Batch 60/91] [D loss: 0.419770] [G loss: 1.631277]
[Epoch 82/200] [Batch 61/91] [D loss: 0.477301] [G loss: 1.235394]
[Epoch 82/200] [Batch 62/91] [D loss: 0.497103] [G loss: 1.530355]
[Epoch 82/200] [Batch 63/91] [D loss: 0.448695] [G loss: 1.606047]
[Epoch 82/200] [Batch 64/91] [D loss: 0.440975] [G loss: 1.107104]
[Epoch 82/200] [Batch 65/91] [D loss: 0.394527] [G loss: 1.694062]
[Epoch 82/200] [Batch 66/91] [D loss: 0.430773] [G loss: 1.443649]
[Epoch 82/200] [Batch 67/91] [D loss: 0.425056] [G loss: 1.165521]
[Epoch 82/200] [Batch 68/91] [D loss: 0.532823] [G loss: 2.236679]
[Epoch 82/200] [Batch 69/91] [D loss: 0.502945] [G loss: 1.033168]
[Epoch 82/200] [Batch 70/91] [D loss: 0.420429] [G loss: 1.408082]
[Epoch 82/200] [Batch 71/91] [D loss: 0.537077] [G loss: 1.795265]
[Epoch 82/200] [Batch 72/91] [D loss: 0.765458] [G loss: 0.625713]
[Epoch 82/200] [Batch 73/91] [D loss: 0.837272] [G loss: 2.923463]
[Epoch 82/200] [Batch 74/91] [D loss: 0.473646] [G loss: 1.080554]
[Epoch 82/200] [Batch 75/91] [D loss: 0.557846] [G loss: 0.901494]
[Epoch 82/200] [Batch 76/91] [D loss: 0.534839] [G loss: 2.106136]
[Epoch 82/200] [Batch 77/91] [D loss: 0.507242] [G loss: 1.148538]
[Epoch 82/200] [Batch 78/91] [D loss: 0.548421] [G loss: 1.177820]
[Epoch 82/200] [Batch 79/91] [D loss: 0.488944] [G loss: 1.499921]
[Epoch 82/200] [Batch 80/91] [D loss: 0.458665] [G loss: 1.196769]
[Epoch 82/200] [Batch 81/91] [D loss: 0.465262] [G loss: 1.134700]
[Epoch 82/200] [Batch 82/91] [D loss: 0.458621] [G loss: 1.666607]
[Epoch 82/200] [Batch 83/91] [D loss: 0.425986] [G loss: 1.182122]
[Epoch 82/200] [Batch 84/91] [D loss: 0.486115] [G loss: 1.322006]
[Epoch 82/200] [Batch 85/91] [D loss: 0.478093] [G loss: 1.404899]
[Epoch 82/200] [Batch 86/91] [D loss: 0.460588] [G loss: 0.967563]
[Epoch 82/200] [Batch 87/91] [D loss: 0.527297] [G loss: 1.832904]
[Epoch 82/200] [Batch 88/91] [D loss: 0.475362] [G loss: 1.137577]
[Epoch 82/200] [Batch 89/91] [D loss: 0.411260] [G loss: 1.299958]
[Epoch 82/200] [Batch 90/91] [D loss: 0.424228] [G loss: 1.272522]
[Epoch 83/200] [Batch 0/91] [D loss: 0.427575] [G loss: 1.332799]
[Epoch 83/200] [Batch 1/91] [D loss: 0.453102] [G loss: 1.272888]
[Epoch 83/200] [Batch 2/91] [D loss: 0.446255] [G loss: 1.506844]
[Epoch 83/200] [Batch 3/91] [D loss: 0.417009] [G loss: 1.173673]
[Epoch 83/200] [Batch 4/91] [D loss: 0.599665] [G loss: 1.682334]
[Epoch 83/200] [Batch 5/91] [D loss: 0.803180] [G loss: 0.622186]
[Epoch 83/200] [Batch 6/91] [D loss: 0.670406] [G loss: 2.250031]
[Epoch 83/200] [Batch 7/91] [D loss: 0.475153] [G loss: 1.477838]
[Epoch 83/200] [Batch 8/91] [D loss: 0.482444] [G loss: 0.900385]
[Epoch 83/200] [Batch 9/91] [D loss: 0.470265] [G loss: 1.383061]
[Epoch 83/200] [Batch 10/91] [D loss: 0.409206] [G loss: 1.449899]
[Epoch 83/200] [Batch 11/91] [D loss: 0.480097] [G loss: 1.426758]
[Epoch 83/200] [Batch 12/91] [D loss: 0.417604] [G loss: 1.461541]
[Epoch 83/200] [Batch 13/91] [D loss: 0.476039] [G loss: 1.126048]
[Epoch 83/200] [Batch 14/91] [D loss: 0.432091] [G loss: 1.346355]
[Epoch 83/200] [Batch 15/91] [D loss: 0.475380] [G loss: 1.619827]
[Epoch 83/200] [Batch 16/91] [D loss: 0.466285] [G loss: 1.526082]
[Epoch 83/200] [Batch 17/91] [D loss: 0.540253] [G loss: 0.810052]
[Epoch 83/200] [Batch 18/91] [D loss: 0.415379] [G loss: 1.526154]
[Epoch 83/200] [Batch 19/91] [D loss: 0.533796] [G loss: 1.835702]
[Epoch 83/200] [Batch 20/91] [D loss: 0.455102] [G loss: 0.965974]
[Epoch 83/200] [Batch 21/91] [D loss: 0.428584] [G loss: 1.788967]
[Epoch 83/200] [Batch 22/91] [D loss: 0.482972] [G loss: 1.544723]
[Epoch 83/200] [Batch 23/91] [D loss: 0.452997] [G loss: 1.163544]
[Epoch 83/200] [Batch 24/91] [D loss: 0.410371] [G loss: 1.437628]
[Epoch 83/200] [Batch 25/91] [D loss: 0.439073] [G loss: 1.629771]
[Epoch 83/200] [Batch 26/91] [D loss: 0.530560] [G loss: 1.181278]
[Epoch 83/200] [Batch 27/91] [D loss: 0.481228] [G loss: 1.456771]
[Epoch 83/200] [Batch 28/91] [D loss: 0.568883] [G loss: 0.811709]
[Epoch 83/200] [Batch 29/91] [D loss: 0.623443] [G loss: 1.861934]
[Epoch 83/200] [Batch 30/91] [D loss: 0.464537] [G loss: 0.976147]
[Epoch 83/200] [Batch 31/91] [D loss: 0.448947] [G loss: 1.427003]
[Epoch 83/200] [Batch 32/91] [D loss: 0.504237] [G loss: 1.606896]
[Epoch 83/200] [Batch 33/91] [D loss: 0.453973] [G loss: 1.029814]
[Epoch 83/200] [Batch 34/91] [D loss: 0.458184] [G loss: 1.665984]
[Epoch 83/200] [Batch 35/91] [D loss: 0.416639] [G loss: 1.519965]
[Epoch 83/200] [Batch 36/91] [D loss: 0.491572] [G loss: 0.976660]
[Epoch 83/200] [Batch 37/91] [D loss: 0.456189] [G loss: 1.370750]
[Epoch 83/200] [Batch 38/91] [D loss: 0.440029] [G loss: 1.095311]
[Epoch 83/200] [Batch 39/91] [D loss: 0.444497] [G loss: 1.645995]
[Epoch 83/200] [Batch 40/91] [D loss: 0.384142] [G loss: 1.422801]
[Epoch 83/200] [Batch 41/91] [D loss: 0.418802] [G loss: 1.358188]
[Epoch 83/200] [Batch 42/91] [D loss: 0.441796] [G loss: 1.389012]
[Epoch 83/200] [Batch 43/91] [D loss: 0.437028] [G loss: 1.068150]
[Epoch 83/200] [Batch 44/91] [D loss: 0.430996] [G loss: 1.775403]
[Epoch 83/200] [Batch 45/91] [D loss: 0.352445] [G loss: 1.228690]
[Epoch 83/200] [Batch 46/91] [D loss: 0.456894] [G loss: 1.456205]
[Epoch 83/200] [Batch 47/91] [D loss: 0.372929] [G loss: 1.424340]
[Epoch 83/200] [Batch 48/91] [D loss: 0.480974] [G loss: 1.932655]
[Epoch 83/200] [Batch 49/91] [D loss: 0.467222] [G loss: 1.098606]
[Epoch 83/200] [Batch 50/91] [D loss: 0.461614] [G loss: 1.014749]
[Epoch 83/200] [Batch 51/91] [D loss: 0.498660] [G loss: 1.785780]
[Epoch 83/200] [Batch 52/91] [D loss: 0.622688] [G loss: 0.773499]
[Epoch 83/200] [Batch 53/91] [D loss: 0.641018] [G loss: 2.568753]
[Epoch 83/200] [Batch 54/91] [D loss: 0.388213] [G loss: 1.295435]
[Epoch 83/200] [Batch 55/91] [D loss: 0.425417] [G loss: 1.080127]
[Epoch 83/200] [Batch 56/91] [D loss: 0.525947] [G loss: 1.914981]
[Epoch 83/200] [Batch 57/91] [D loss: 0.403546] [G loss: 1.232353]
[Epoch 83/200] [Batch 58/91] [D loss: 0.426513] [G loss: 1.242428]
[Epoch 83/200] [Batch 59/91] [D loss: 0.413027] [G loss: 1.654735]
[Epoch 83/200] [Batch 60/91] [D loss: 0.420915] [G loss: 1.378402]
[Epoch 83/200] [Batch 61/91] [D loss: 0.491994] [G loss: 1.005087]
[Epoch 83/200] [Batch 62/91] [D loss: 0.484561] [G loss: 1.627656]
[Epoch 83/200] [Batch 63/91] [D loss: 0.418545] [G loss: 1.478723]
[Epoch 83/200] [Batch 64/91] [D loss: 0.562586] [G loss: 1.022193]
[Epoch 83/200] [Batch 65/91] [D loss: 0.474480] [G loss: 2.073555]
[Epoch 83/200] [Batch 66/91] [D loss: 0.372736] [G loss: 1.365209]
[Epoch 83/200] [Batch 67/91] [D loss: 0.390395] [G loss: 1.124538]
[Epoch 83/200] [Batch 68/91] [D loss: 0.351741] [G loss: 1.467843]
[Epoch 83/200] [Batch 69/91] [D loss: 0.420062] [G loss: 1.838578]
[Epoch 83/200] [Batch 70/91] [D loss: 0.463755] [G loss: 1.176557]
[Epoch 83/200] [Batch 71/91] [D loss: 0.426333] [G loss: 1.175689]
[Epoch 83/200] [Batch 72/91] [D loss: 0.536872] [G loss: 1.689357]
[Epoch 83/200] [Batch 73/91] [D loss: 0.478285] [G loss: 1.033131]
[Epoch 83/200] [Batch 74/91] [D loss: 0.526218] [G loss: 1.827896]
[Epoch 83/200] [Batch 75/91] [D loss: 0.428243] [G loss: 1.331166]
[Epoch 83/200] [Batch 76/91] [D loss: 0.480335] [G loss: 1.253387]
[Epoch 83/200] [Batch 77/91] [D loss: 0.417792] [G loss: 1.190292]
[Epoch 83/200] [Batch 78/91] [D loss: 0.455477] [G loss: 1.498662]
[Epoch 83/200] [Batch 79/91] [D loss: 0.444481] [G loss: 1.477047]
[Epoch 83/200] [Batch 80/91] [D loss: 0.448770] [G loss: 1.476986]
[Epoch 83/200] [Batch 81/91] [D loss: 0.440803] [G loss: 1.148761]
[Epoch 83/200] [Batch 82/91] [D loss: 0.506623] [G loss: 1.824132]
[Epoch 83/200] [Batch 83/91] [D loss: 0.491892] [G loss: 0.951020]
[Epoch 83/200] [Batch 84/91] [D loss: 0.568834] [G loss: 2.161501]
[Epoch 83/200] [Batch 85/91] [D loss: 0.465531] [G loss: 1.136988]
[Epoch 83/200] [Batch 86/91] [D loss: 0.490251] [G loss: 1.359202]
[Epoch 83/200] [Batch 87/91] [D loss: 0.447019] [G loss: 1.035780]
[Epoch 83/200] [Batch 88/91] [D loss: 0.387652] [G loss: 1.952723]
[Epoch 83/200] [Batch 89/91] [D loss: 0.416929] [G loss: 1.366271]
[Epoch 83/200] [Batch 90/91] [D loss: 0.483983] [G loss: 1.306843]
[Epoch 84/200] [Batch 0/91] [D loss: 0.511240] [G loss: 0.973919]
[Epoch 84/200] [Batch 1/91] [D loss: 0.477112] [G loss: 2.196615]
[Epoch 84/200] [Batch 2/91] [D loss: 0.426046] [G loss: 1.502797]
[Epoch 84/200] [Batch 3/91] [D loss: 0.649515] [G loss: 0.791320]
[Epoch 84/200] [Batch 4/91] [D loss: 0.474279] [G loss: 2.200381]
[Epoch 84/200] [Batch 5/91] [D loss: 0.388423] [G loss: 1.394083]
[Epoch 84/200] [Batch 6/91] [D loss: 0.423551] [G loss: 1.222205]
[Epoch 84/200] [Batch 7/91] [D loss: 0.369966] [G loss: 1.324423]
[Epoch 84/200] [Batch 8/91] [D loss: 0.385587] [G loss: 1.700787]
[Epoch 84/200] [Batch 9/91] [D loss: 0.390755] [G loss: 1.349984]
[Epoch 84/200] [Batch 10/91] [D loss: 0.360861] [G loss: 1.490890]
[Epoch 84/200] [Batch 11/91] [D loss: 0.410759] [G loss: 1.550436]
[Epoch 84/200] [Batch 12/91] [D loss: 0.413760] [G loss: 1.338295]
[Epoch 84/200] [Batch 13/91] [D loss: 0.495160] [G loss: 1.535235]
[Epoch 84/200] [Batch 14/91] [D loss: 0.467906] [G loss: 1.021296]
[Epoch 84/200] [Batch 15/91] [D loss: 0.428577] [G loss: 2.462542]
[Epoch 84/200] [Batch 16/91] [D loss: 0.407428] [G loss: 1.666154]
[Epoch 84/200] [Batch 17/91] [D loss: 0.485000] [G loss: 0.809419]
[Epoch 84/200] [Batch 18/91] [D loss: 0.511608] [G loss: 1.901367]
[Epoch 84/200] [Batch 19/91] [D loss: 0.421150] [G loss: 1.254152]
[Epoch 84/200] [Batch 20/91] [D loss: 0.474255] [G loss: 1.343444]
[Epoch 84/200] [Batch 21/91] [D loss: 0.468287] [G loss: 1.731236]
[Epoch 84/200] [Batch 22/91] [D loss: 0.480168] [G loss: 0.903005]
[Epoch 84/200] [Batch 23/91] [D loss: 0.414063] [G loss: 1.719935]
[Epoch 84/200] [Batch 24/91] [D loss: 0.457307] [G loss: 1.440017]
[Epoch 84/200] [Batch 25/91] [D loss: 0.428255] [G loss: 1.041640]
[Epoch 84/200] [Batch 26/91] [D loss: 0.400616] [G loss: 1.782313]
[Epoch 84/200] [Batch 27/91] [D loss: 0.432907] [G loss: 1.395836]
[Epoch 84/200] [Batch 28/91] [D loss: 0.505132] [G loss: 1.354475]
[Epoch 84/200] [Batch 29/91] [D loss: 0.372698] [G loss: 1.337326]
[Epoch 84/200] [Batch 30/91] [D loss: 0.359233] [G loss: 1.418757]
[Epoch 84/200] [Batch 31/91] [D loss: 0.471133] [G loss: 1.550733]
[Epoch 84/200] [Batch 32/91] [D loss: 0.498098] [G loss: 1.149670]
[Epoch 84/200] [Batch 33/91] [D loss: 0.514213] [G loss: 2.453580]
[Epoch 84/200] [Batch 34/91] [D loss: 0.445478] [G loss: 0.999003]
[Epoch 84/200] [Batch 35/91] [D loss: 0.460666] [G loss: 1.721261]
[Epoch 84/200] [Batch 36/91] [D loss: 0.486663] [G loss: 1.569764]
[Epoch 84/200] [Batch 37/91] [D loss: 0.430674] [G loss: 1.058203]
[Epoch 84/200] [Batch 38/91] [D loss: 0.544222] [G loss: 2.176200]
[Epoch 84/200] [Batch 39/91] [D loss: 0.505309] [G loss: 0.927230]
[Epoch 84/200] [Batch 40/91] [D loss: 0.433195] [G loss: 1.809787]
[Epoch 84/200] [Batch 41/91] [D loss: 0.368487] [G loss: 1.798413]
[Epoch 84/200] [Batch 42/91] [D loss: 0.577020] [G loss: 1.220152]
[Epoch 84/200] [Batch 43/91] [D loss: 0.566836] [G loss: 2.663652]
[Epoch 84/200] [Batch 44/91] [D loss: 0.527713] [G loss: 0.852852]
[Epoch 84/200] [Batch 45/91] [D loss: 0.421101] [G loss: 1.523438]
[Epoch 84/200] [Batch 46/91] [D loss: 0.400951] [G loss: 1.765654]
[Epoch 84/200] [Batch 47/91] [D loss: 0.409363] [G loss: 1.278378]
[Epoch 84/200] [Batch 48/91] [D loss: 0.403392] [G loss: 1.411893]
[Epoch 84/200] [Batch 49/91] [D loss: 0.379262] [G loss: 1.414898]
[Epoch 84/200] [Batch 50/91] [D loss: 0.399134] [G loss: 1.480561]
[Epoch 84/200] [Batch 51/91] [D loss: 0.472820] [G loss: 1.517946]
[Epoch 84/200] [Batch 52/91] [D loss: 0.482356] [G loss: 1.705792]
[Epoch 84/200] [Batch 53/91] [D loss: 0.671582] [G loss: 0.718001]
[Epoch 84/200] [Batch 54/91] [D loss: 0.655147] [G loss: 2.645584]
[Epoch 84/200] [Batch 55/91] [D loss: 0.531685] [G loss: 1.133392]
[Epoch 84/200] [Batch 56/91] [D loss: 0.392662] [G loss: 1.199260]
[Epoch 84/200] [Batch 57/91] [D loss: 0.427914] [G loss: 1.790620]
[Epoch 84/200] [Batch 58/91] [D loss: 0.427657] [G loss: 1.226365]
[Epoch 84/200] [Batch 59/91] [D loss: 0.404198] [G loss: 1.442777]
[Epoch 84/200] [Batch 60/91] [D loss: 0.401145] [G loss: 1.204087]
[Epoch 84/200] [Batch 61/91] [D loss: 0.515342] [G loss: 1.692988]
[Epoch 84/200] [Batch 62/91] [D loss: 0.477899] [G loss: 1.001467]
[Epoch 84/200] [Batch 63/91] [D loss: 0.466732] [G loss: 1.694782]
[Epoch 84/200] [Batch 64/91] [D loss: 0.417043] [G loss: 1.253663]
[Epoch 84/200] [Batch 65/91] [D loss: 0.390096] [G loss: 1.603835]
[Epoch 84/200] [Batch 66/91] [D loss: 0.438558] [G loss: 1.393269]
[Epoch 84/200] [Batch 67/91] [D loss: 0.466674] [G loss: 1.850204]
[Epoch 84/200] [Batch 68/91] [D loss: 0.511789] [G loss: 0.966232]
[Epoch 84/200] [Batch 69/91] [D loss: 0.722738] [G loss: 2.550860]
[Epoch 84/200] [Batch 70/91] [D loss: 0.452442] [G loss: 1.244108]
[Epoch 84/200] [Batch 71/91] [D loss: 0.579694] [G loss: 0.747867]
[Epoch 84/200] [Batch 72/91] [D loss: 0.607151] [G loss: 2.283390]
[Epoch 84/200] [Batch 73/91] [D loss: 0.370114] [G loss: 1.417845]
[Epoch 84/200] [Batch 74/91] [D loss: 0.457602] [G loss: 1.097396]
[Epoch 84/200] [Batch 75/91] [D loss: 0.471847] [G loss: 1.644986]
[Epoch 84/200] [Batch 76/91] [D loss: 0.405452] [G loss: 1.162749]
[Epoch 84/200] [Batch 77/91] [D loss: 0.512958] [G loss: 1.495377]
[Epoch 84/200] [Batch 78/91] [D loss: 0.457658] [G loss: 1.247821]
[Epoch 84/200] [Batch 79/91] [D loss: 0.503283] [G loss: 1.270936]
[Epoch 84/200] [Batch 80/91] [D loss: 0.487489] [G loss: 1.581722]
[Epoch 84/200] [Batch 81/91] [D loss: 0.463239] [G loss: 1.183450]
[Epoch 84/200] [Batch 82/91] [D loss: 0.446819] [G loss: 1.916815]
[Epoch 84/200] [Batch 83/91] [D loss: 0.400510] [G loss: 1.263928]
[Epoch 84/200] [Batch 84/91] [D loss: 0.420624] [G loss: 1.479906]
[Epoch 84/200] [Batch 85/91] [D loss: 0.377575] [G loss: 1.524145]
[Epoch 84/200] [Batch 86/91] [D loss: 0.338673] [G loss: 1.756613]
[Epoch 84/200] [Batch 87/91] [D loss: 0.485399] [G loss: 1.619771]
[Epoch 84/200] [Batch 88/91] [D loss: 0.397743] [G loss: 1.213258]
[Epoch 84/200] [Batch 89/91] [D loss: 0.456548] [G loss: 2.094912]
[Epoch 84/200] [Batch 90/91] [D loss: 0.529406] [G loss: 1.014063]
[Epoch 85/200] [Batch 0/91] [D loss: 0.486876] [G loss: 1.784306]
[Epoch 85/200] [Batch 1/91] [D loss: 0.553293] [G loss: 1.048511]
[Epoch 85/200] [Batch 2/91] [D loss: 0.337786] [G loss: 1.969379]
[Epoch 85/200] [Batch 3/91] [D loss: 0.363396] [G loss: 1.992146]
[Epoch 85/200] [Batch 4/91] [D loss: 0.538779] [G loss: 1.132263]
[Epoch 85/200] [Batch 5/91] [D loss: 0.454333] [G loss: 1.549850]
[Epoch 85/200] [Batch 6/91] [D loss: 0.514233] [G loss: 0.869406]
[Epoch 85/200] [Batch 7/91] [D loss: 0.654135] [G loss: 2.215230]
[Epoch 85/200] [Batch 8/91] [D loss: 0.657589] [G loss: 0.896166]
[Epoch 85/200] [Batch 9/91] [D loss: 0.581575] [G loss: 2.405169]
[Epoch 85/200] [Batch 10/91] [D loss: 0.518670] [G loss: 1.527060]
[Epoch 85/200] [Batch 11/91] [D loss: 0.616010] [G loss: 0.906280]
[Epoch 85/200] [Batch 12/91] [D loss: 0.510966] [G loss: 1.891653]
[Epoch 85/200] [Batch 13/91] [D loss: 0.457136] [G loss: 1.578987]
[Epoch 85/200] [Batch 14/91] [D loss: 0.476653] [G loss: 1.173943]
[Epoch 85/200] [Batch 15/91] [D loss: 0.445996] [G loss: 1.081021]
[Epoch 85/200] [Batch 16/91] [D loss: 0.435613] [G loss: 1.508302]
[Epoch 85/200] [Batch 17/91] [D loss: 0.437322] [G loss: 1.577843]
[Epoch 85/200] [Batch 18/91] [D loss: 0.462066] [G loss: 1.191150]
[Epoch 85/200] [Batch 19/91] [D loss: 0.525988] [G loss: 1.334220]
[Epoch 85/200] [Batch 20/91] [D loss: 0.461775] [G loss: 1.120579]
[Epoch 85/200] [Batch 21/91] [D loss: 0.477118] [G loss: 1.515231]
[Epoch 85/200] [Batch 22/91] [D loss: 0.445288] [G loss: 1.699916]
[Epoch 85/200] [Batch 23/91] [D loss: 0.502067] [G loss: 1.138057]
[Epoch 85/200] [Batch 24/91] [D loss: 0.519501] [G loss: 1.338100]
[Epoch 85/200] [Batch 25/91] [D loss: 0.499880] [G loss: 1.099845]
[Epoch 85/200] [Batch 26/91] [D loss: 0.483856] [G loss: 1.460257]
[Epoch 85/200] [Batch 27/91] [D loss: 0.494683] [G loss: 1.285472]
[Epoch 85/200] [Batch 28/91] [D loss: 0.446119] [G loss: 1.273147]
[Epoch 85/200] [Batch 29/91] [D loss: 0.566256] [G loss: 1.664696]
[Epoch 85/200] [Batch 30/91] [D loss: 0.686583] [G loss: 0.669908]
[Epoch 85/200] [Batch 31/91] [D loss: 0.762387] [G loss: 2.513323]
[Epoch 85/200] [Batch 32/91] [D loss: 0.543404] [G loss: 1.080980]
[Epoch 85/200] [Batch 33/91] [D loss: 0.471964] [G loss: 1.315184]
[Epoch 85/200] [Batch 34/91] [D loss: 0.534292] [G loss: 1.264480]
[Epoch 85/200] [Batch 35/91] [D loss: 0.548063] [G loss: 1.213274]
[Epoch 85/200] [Batch 36/91] [D loss: 0.548575] [G loss: 1.329826]
[Epoch 85/200] [Batch 37/91] [D loss: 0.467137] [G loss: 1.189044]
[Epoch 85/200] [Batch 38/91] [D loss: 0.492868] [G loss: 1.345909]
[Epoch 85/200] [Batch 39/91] [D loss: 0.535851] [G loss: 1.638438]
